id,code,species,prop_slow_decomp,prop_gymn,No_species,species_richness,mesh_size,size_mesh,Time,Time_month,initial weight,plot,f_weight_with_envelope,Envelope_weight,f_weight,mass_loss_g,percent_ml,percent_eml,remaining_mass,perc_mass,mass_loss_prop,fast_species,slow_species,mixture,litter_type
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,2.0 mm,M,6,six months,9.395,R1,12.87,5.605,7.265,2.13,22.67163385,23.15201764,77.32836615,0.773283662,0.226716339,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,5.0 mm,L,1,one month,9.395,R1,13.97,5.605,8.365,1.03,10.96327834,10.80314149,89.03672166,0.890367217,0.109632783,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,5.0 mm,L,3,three months,9.395,R1,13.53,5.605,7.925,1.47,15.64662054,16.48542832,84.35337946,0.843533795,0.156466205,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,5.0 mm,L,6,six months,9.395,R1,12.7,5.605,7.095,2.3,24.48110697,23.41999905,75.51889303,0.75518893,0.24481107,0,0,1,mixture
16,AE,"Kp, Td",0,0.5,2,2,0.07 mm,S,1,one month,9.485,R1,14.2,5.605,8.595,0.89,9.38323669,11.93294947,90.61676331,0.906167633,0.093832367,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,0.07 mm,S,3,three months,9.485,R1,13.81,5.605,8.205,1.28,13.49499209,13.90288207,86.50500791,0.865050079,0.134949921,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,0.07 mm,S,6,six months,9.485,R1,13.1,5.605,7.495,1.99,20.98049552,23.01560631,79.01950448,0.790195045,0.209804955,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,2.0 mm,M,1,one month,9.485,R1,14.1,5.605,8.495,0.99,10.43753295,14.75965148,89.56246705,0.895624671,0.10437533,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,2.0 mm,M,3,three months,9.485,R1,13.21,5.605,7.605,1.88,19.82076964,18.78248881,80.17923036,0.801792304,0.198207696,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,2.0 mm,M,6,six months,9.485,R1,12.8,5.605,7.195,2.29,24.14338429,29.18741322,75.85661571,0.758566157,0.241433843,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,5.0 mm,L,1,one month,9.485,R1,14.1,5.605,8.495,0.99,10.43753295,13.51509416,89.56246705,0.895624671,0.10437533,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,5.0 mm,L,3,three months,9.485,R1,13.41,5.605,7.805,1.68,17.71217712,20.69371537,82.28782288,0.822878229,0.177121771,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,5.0 mm,L,6,six months,9.485,R1,12.37,5.605,6.765,2.72,28.6768582,30.23489369,71.3231418,0.713231418,0.286768582,1,0,0,fast
17,B,Qc,1,0,1,1,0.07 mm,S,1,one month,9.355,R1,14.45,5.605,8.845,0.51,5.451630144,N/A,94.54836986,0.945483699,0.054516301,0,1,0,slow
17,B,Qc,1,0,1,1,0.07 mm,S,3,three months,9.355,R1,14.19,5.605,8.585,0.77,8.230892571,N/A,91.76910743,0.917691074,0.082308926,0,1,0,slow
17,B,Qc,1,0,1,1,0.07 mm,S,6,six months,9.355,R1,14.15,5.605,8.545,0.81,8.658471406,N/A,91.34152859,0.913415286,0.086584714,0,1,0,slow
17,B,Qc,1,0,1,1,2.0 mm,M,1,one month,9.355,R1,14.45,5.605,8.845,0.51,5.451630144,N/A,94.54836986,0.945483699,0.054516301,0,1,0,slow
17,B,Qc,1,0,1,1,2.0 mm,M,3,three months,9.355,R1,14.23,5.605,8.625,0.73,7.803313736,N/A,92.19668626,0.921966863,0.078033137,0,1,0,slow
17,B,Qc,1,0,1,1,2.0 mm,M,6,six months,9.355,R1,13.51,5.605,7.905,1.45,15.49973276,N/A,84.50026724,0.845002672,0.154997328,0,1,0,slow
17,B,Qc,1,0,1,1,5.0 mm,L,1,one month,9.355,R1,14.24,5.605,8.635,0.72,7.696419027,N/A,92.30358097,0.92303581,0.07696419,0,1,0,slow
17,B,Qc,1,0,1,1,5.0 mm,L,3,three months,9.355,R1,14.19,5.605,8.585,0.77,8.230892571,N/A,91.76910743,0.917691074,0.082308926,0,1,0,slow
17,B,Qc,1,0,1,1,5.0 mm,L,6,six months,9.355,R1,13.85,5.605,8.245,1.11,11.86531267,N/A,88.13468733,0.881346873,0.118653127,0,1,0,slow
18,BC,"Qc, Lf",0.5,0,2,2,0.07 mm,S,1,one month,9.505,R1,14.43,5.605,8.825,0.68,7.154129406,8.969087407,92.84587059,0.928458706,0.071541294,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,0.07 mm,S,3,three months,9.505,R1,13.3,5.605,7.695,1.81,19.04260915,14.01856792,80.95739085,0.809573909,0.190426092,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,0.07 mm,S,6,six months,9.505,R1,13.88,5.605,8.275,1.23,12.9405576,15.63171148,87.0594424,0.870594424,0.129405576,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,2.0 mm,M,1,one month,9.505,R1,14.27,5.605,8.665,0.84,8.837453972,9.830228422,91.16254603,0.91162546,0.08837454,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,2.0 mm,M,3,three months,9.505,R1,13.54,5.605,7.935,1.57,16.5176223,13.374208,83.4823777,0.834823777,0.165176223,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,2.0 mm,M,6,six months,9.505,R1,13.3,5.605,7.695,1.81,19.04260915,20.0211258,80.95739085,0.809573909,0.190426092,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,5.0 mm,L,1,one month,9.505,R1,13.92,5.605,8.315,1.19,12.51972646,9.876196599,87.48027354,0.874802735,0.125197265,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,5.0 mm,L,3,three months,9.505,R1,13.61,5.605,8.005,1.5,15.78116781,14.98735156,84.21883219,0.842188322,0.157811678,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,5.0 mm,L,6,six months,9.505,R1,12.98,5.605,7.375,2.13,22.40925829,20.35676829,77.59074171,0.775907417,0.224092583,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,0.07 mm,S,1,one month,9.415,R1,14.66,5.605,9.055,0.36,3.823685608,6.696623091,96.17631439,0.961763144,0.038236856,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,0.07 mm,S,3,three months,9.415,R1,13.86,5.605,8.255,1.16,12.32076474,12.17877632,87.67923526,0.876792353,0.123207647,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,0.07 mm,S,6,six months,9.415,R1,13.53,5.605,7.925,1.49,15.82580988,11.74801924,84.17419012,0.841741901,0.158258099,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,2.0 mm,M,1,one month,9.415,R1,14.15,5.605,8.545,0.87,9.240573553,6.653485615,90.75942645,0.907594265,0.092405736,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,2.0 mm,M,3,three months,9.415,R1,13.79,5.605,8.185,1.23,13.06425916,12.25126508,86.93574084,0.869357408,0.130642592,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,2.0 mm,M,6,six months,9.415,R1,13.47,5.605,7.865,1.55,16.46309081,17.04115936,83.53690919,0.835369092,0.164630908,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,5.0 mm,L,1,one month,9.415,R1,14.3,5.605,8.695,0.72,7.647371216,8.377209782,92.35262878,0.923526288,0.076473712,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,5.0 mm,L,3,three months,9.415,R1,13.36,5.605,7.755,1.66,17.63143919,12.68118578,82.36856081,0.823685608,0.176314392,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,5.0 mm,L,6,six months,9.415,R1,13.16,5.605,7.555,1.86,19.75570898,16.83458212,80.24429102,0.80244291,0.19755709,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,0.07 mm,S,1,one month,9.485,R1,14.35,5.605,8.745,0.74,7.801792304,7.718164571,92.1982077,0.921982077,0.078017923,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,0.07 mm,S,3,three months,9.485,R1,13.99,5.605,8.385,1.1,11.59725883,12.81474579,88.40274117,0.884027412,0.115972588,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,0.07 mm,S,6,six months,9.485,R1,13.8,5.605,8.195,1.29,13.60042172,15.65393822,86.39957828,0.863995783,0.136004217,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,2.0 mm,M,1,one month,9.485,R1,14.29,5.605,8.685,0.8,8.434370058,8.965114211,91.56562994,0.915656299,0.084343701,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,2.0 mm,M,3,three months,9.485,R1,13.41,5.605,7.805,1.68,17.71217712,13.64671734,82.28782288,0.822878229,0.177121771,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,2.0 mm,M,6,six months,9.485,R1,13.13,5.605,7.525,1.96,20.66420664,20.32363779,79.33579336,0.793357934,0.206642066,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,5.0 mm,L,1,one month,9.485,R1,14.02,5.605,8.415,1.07,11.28096995,10.14501205,88.71903005,0.887190301,0.1128097,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,5.0 mm,L,3,three months,9.485,R1,13.48,5.605,7.875,1.61,16.97416974,15.80948965,83.02583026,0.830258303,0.169741697,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,5.0 mm,L,6,six months,9.485,R1,12.77,5.605,7.165,2.32,24.45967317,20.53158719,75.54032683,0.755403268,0.244596732,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,0.07 mm,S,1,one month,9.535,R1,N/A,N/A,N/A,N/A,N/A,9.573654608,N/A,N/A,N/A,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,0.07 mm,S,3,three months,9.535,R1,13.88,5.605,8.275,1.26,13.21447299,14.25326335,86.78552701,0.86785527,0.13214473,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,0.07 mm,S,6,six months,9.535,R1,13.09,5.605,7.485,2.05,21.49973781,19.54503938,78.50026219,0.785002622,0.214997378,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,2.0 mm,M,1,one month,9.535,R1,13.88,5.605,8.275,1.26,13.21447299,11.85348561,86.78552701,0.86785527,0.13214473,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,2.0 mm,M,3,three months,9.535,R1,13.46,5.605,7.855,1.68,17.61929733,14.86049671,82.38070267,0.823807027,0.176192973,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,2.0 mm,M,6,six months,9.535,R1,12.81,5.605,7.205,2.33,24.43628736,23.40444156,75.56371264,0.755637126,0.244362874,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,5.0 mm,L,1,one month,9.535,R1,13.81,5.605,8.205,1.33,13.94861038,11.73360402,86.05138962,0.860513896,0.139486104,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,5.0 mm,L,3,three months,9.535,R1,13.08,5.605,7.475,2.06,21.60461458,18.38970145,78.39538542,0.783953854,0.216046146,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,5.0 mm,L,6,six months,9.535,R1,13.09,5.605,7.485,2.05,21.49973781,24.11204632,78.50026219,0.785002622,0.214997378,0,0,1,mixture
22,BD,"Qc, Pm",1,0.5,2,2,0.07 mm,S,1,one month,9.325,R1,14.22,5.605,8.615,0.71,7.613941019,3.801662302,92.38605898,0.92386059,0.07613941,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,0.07 mm,S,3,three months,9.325,R1,14.33,5.605,8.725,0.6,6.434316354,8.365042843,93.56568365,0.935656837,0.064343164,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,0.07 mm,S,6,six months,9.325,R1,14.26,5.605,8.655,0.67,7.184986595,6.319553078,92.81501341,0.928150134,0.071849866,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,2.0 mm,M,1,one month,9.325,R1,14.78,5.605,9.175,0.15,1.608579088,2.875815072,98.39142091,0.983914209,0.016085791,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,2.0 mm,M,3,three months,9.325,R1,13.67,5.605,8.065,1.26,13.51206434,8.904346488,86.48793566,0.864879357,0.135120643,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,2.0 mm,M,6,six months,9.325,R1,13.9,5.605,8.295,1.03,11.04557641,13.29047962,88.95442359,0.889544236,0.110455764,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,5.0 mm,L,1,one month,9.325,R1,14.36,5.605,8.755,0.57,6.112600536,6.537827588,93.88739946,0.938873995,0.061126005,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,5.0 mm,L,3,three months,9.325,R1,14.02,5.605,8.415,0.91,9.758713137,8.149873397,90.24128686,0.902412869,0.097587131,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,5.0 mm,L,6,six months,9.325,R1,14.12,5.605,8.515,0.81,8.686327078,10.82776123,91.31367292,0.913136729,0.086863271,0,1,0,slow
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,0.07 mm,S,1,one month,9.415,R1,14.21,5.605,8.605,0.81,8.603292618,6.128704538,91.39670738,0.913967074,0.086032926,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,0.07 mm,S,3,three months,9.415,R1,13.86,5.605,8.255,1.16,12.32076474,10.48424664,87.67923526,0.876792353,0.123207647,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,0.07 mm,S,6,six months,9.415,R1,13.32,5.605,7.715,1.7,18.05629315,13.33693378,81.94370685,0.819437069,0.180562932,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,2.0 mm,M,1,one month,9.415,R1,14.36,5.605,8.755,0.66,7.010090281,7.217210048,92.98990972,0.929899097,0.070100903,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,2.0 mm,M,3,three months,9.415,R1,12.87,5.605,7.265,2.15,22.83590016,11.88058904,77.16409984,0.771640998,0.228359002,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,2.0 mm,M,6,six months,9.415,R1,12.99,5.605,7.385,2.03,21.56133829,18.91734411,78.43866171,0.784386617,0.215613383,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,5.0 mm,L,1,one month,9.415,R1,13.89,5.605,8.285,1.13,12.00212427,9.508024682,87.99787573,0.879978757,0.120021243,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,5.0 mm,L,3,three months,9.415,R1,13.77,5.605,8.165,1.25,13.27668614,13.83138268,86.72331386,0.867233139,0.132766861,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,5.0 mm,L,6,six months,9.415,R1,13.24,5.605,7.635,1.78,18.90600106,17.75937495,81.09399894,0.810939989,0.189060011,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,0.07 mm,S,1,one month,9.505,R1,14.4,5.605,8.795,0.71,7.469752762,8.117209577,92.53024724,0.925302472,0.074697528,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,0.07 mm,S,3,three months,9.505,R1,14.23,5.605,8.625,0.88,9.258285113,11.4767734,90.74171489,0.907417149,0.092582851,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,0.07 mm,S,6,six months,9.505,R1,13.82,5.605,8.215,1.29,13.57180431,18.01508329,86.42819569,0.864281957,0.135718043,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,2.0 mm,M,1,one month,9.505,R1,14.3,5.605,8.695,0.81,8.521830615,10.67581507,91.47816939,0.914781694,0.085218306,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,2.0 mm,M,3,three months,9.505,R1,13.58,5.605,7.975,1.53,16.09679116,12.81819393,83.90320884,0.839032088,0.160967912,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,2.0 mm,M,6,six months,9.505,R1,13.22,5.605,7.615,1.89,19.88427144,22.83540293,80.11572856,0.801157286,0.198842714,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,5.0 mm,L,1,one month,9.505,R1,N/A,N/A,N/A,N/A,N/A,11.57241895,N/A,N/A,N/A,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,5.0 mm,L,3,three months,9.505,R1,13.65,5.605,8.045,1.46,15.36033666,16.71264691,84.63966334,0.846396633,0.153603367,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,5.0 mm,L,6,six months,9.505,R1,12.4,5.605,6.795,2.71,28.51130984,21.74395753,71.48869016,0.714886902,0.285113098,0,0,1,mixture
25,C,Lf,0,0,1,1,0.07 mm,S,1,one month,4.645,R1,9.67,5.605,4.065,0.58,12.48654467,N/A,87.51345533,0.875134553,0.124865447,1,0,0,fast
25,C,Lf,0,0,1,1,0.07 mm,S,3,three months,4.645,R1,9.33,5.605,3.725,0.92,19.80624327,N/A,80.19375673,0.801937567,0.198062433,1,0,0,fast
25,C,Lf,0,0,1,1,0.07 mm,S,6,six months,4.645,R1,9.2,5.605,3.595,1.05,22.60495156,N/A,77.39504844,0.773950484,0.226049516,1,0,0,fast
25,C,Lf,0,0,1,1,2.0 mm,M,1,one month,4.645,R1,9.59,5.605,3.985,0.66,14.2088267,N/A,85.7911733,0.857911733,0.142088267,1,0,0,fast
25,C,Lf,0,0,1,1,2.0 mm,M,3,three months,4.645,R1,9.37,5.605,3.765,0.88,18.94510226,N/A,81.05489774,0.810548977,0.189451023,1,0,0,fast
25,C,Lf,0,0,1,1,2.0 mm,M,6,six months,4.645,R1,9.11,5.605,3.505,1.14,24.54251884,N/A,75.45748116,0.754574812,0.245425188,1,0,0,fast
25,C,Lf,0,0,1,1,5.0 mm,L,1,one month,4.645,R1,9.69,5.605,4.085,0.56,12.05597417,N/A,87.94402583,0.879440258,0.120559742,1,0,0,fast
25,C,Lf,0,0,1,1,5.0 mm,L,3,three months,4.645,R1,9.24,5.605,3.635,1.01,21.74381055,N/A,78.25618945,0.782561895,0.217438106,1,0,0,fast
25,C,Lf,0,0,1,1,5.0 mm,L,6,six months,4.645,R1,8.91,5.605,3.305,1.34,28.8482239,N/A,71.1517761,0.711517761,0.288482239,1,0,0,fast
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,1,one month,9.475,R1,14.31,5.605,8.705,0.77,8.126649077,7.319119565,91.87335092,0.918733509,0.081266491,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,3,three months,9.475,R1,14.08,5.605,8.475,1,10.55408971,14.15271819,89.44591029,0.894459103,0.105540897,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,6,six months,9.475,R1,13.03,5.605,7.425,2.05,21.63588391,13.29279316,78.36411609,0.783641161,0.216358839,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,1,one month,9.475,R1,14.31,5.605,8.705,0.77,8.126649077,7.25441335,91.87335092,0.918733509,0.081266491,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,3,three months,9.475,R1,14.4,5.605,8.795,0.68,7.176781003,14.47524075,92.823219,0.92823219,0.07176781,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,6,six months,9.475,R1,13.54,5.605,7.935,1.54,16.25329815,17.81187266,83.74670185,0.837467019,0.162532982,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,1,one month,9.475,R1,14.04,5.605,8.435,1.04,10.9762533,8.717605159,89.0237467,0.890237467,0.109762533,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,3,three months,9.475,R1,13.57,5.605,7.965,1.51,15.93667546,14.90633239,84.06332454,0.840633245,0.159366755,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,6,six months,9.475,R1,13.44,5.605,7.835,1.64,17.30870712,19.31921685,82.69129288,0.826912929,0.173087071,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,1,one month,9.515,R1,13.7,5.605,8.095,1.42,14.92380452,8.473676046,85.07619548,0.850761955,0.149238045,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,3,three months,9.515,R1,13.68,5.605,8.075,1.44,15.13399895,14.34269687,84.86600105,0.848660011,0.15133999,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,6,six months,9.515,R1,13.12,5.605,7.515,2,21.01944298,17.9857605,78.98055702,0.78980557,0.21019443,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,1,one month,9.515,R1,14.1,5.605,8.495,1.02,10.71991592,10.13627557,89.28008408,0.892800841,0.107199159,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,3,three months,9.515,R1,13.46,5.605,7.855,1.66,17.44613768,15.59451854,82.55386232,0.825538623,0.174461377,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,6,six months,9.515,R1,13.32,5.605,7.715,1.8,18.91749869,21.93160613,81.08250131,0.810825013,0.189174987,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,1,one month,9.515,R1,14.4,5.605,8.795,0.72,7.566999475,10.96120973,92.43300053,0.924330005,0.075669995,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,3,three months,9.515,R1,13.73,5.605,8.125,1.39,14.60851287,18.33568867,85.39148713,0.853914871,0.146085129,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,6,six months,9.515,R1,12.51,5.605,6.905,2.61,27.4303731,23.42034536,72.5696269,0.725696269,0.274303731,0,0,1,mixture
28,CE,"Lf, Td",0,0.5,2,2,0.07 mm,S,1,one month,9.645,R1,14.45,5.605,8.845,0.8,8.294453084,11.63466684,91.70554692,0.917055469,0.082944531,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,0.07 mm,S,3,three months,9.645,R1,14.57,5.605,8.965,0.68,7.050285122,17.26444875,92.94971488,0.929497149,0.070502851,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,0.07 mm,S,6,six months,9.645,R1,13.35,5.605,7.745,1.9,19.69932608,24.98832337,80.30067392,0.803006739,0.196993261,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,2.0 mm,M,1,one month,9.645,R1,14.01,5.605,8.405,1.24,12.85640228,15.05441335,87.14359772,0.871435977,0.128564023,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,2.0 mm,M,3,three months,9.645,R1,N/A,N/A,N/A,N/A,N/A,18.3890882,N/A,N/A,N/A,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,2.0 mm,M,6,six months,9.645,R1,11.13,5.605,5.525,4.12,42.71643339,27.35679597,57.28356661,0.572835666,0.427164334,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,5.0 mm,L,1,one month,9.645,R1,13.76,5.605,8.155,1.49,15.44841887,13.75219652,84.55158113,0.845515811,0.154484189,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,5.0 mm,L,3,three months,9.645,R1,13.29,5.605,7.685,1.96,20.32141006,23.4691059,79.67858994,0.796785899,0.203214101,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,5.0 mm,L,6,six months,9.645,R1,12.35,5.605,6.745,2.9,30.06739243,30.23541314,69.93260757,0.699326076,0.300673924,1,0,0,fast
29,D,Pm,1,1,1,1,0.07 mm,S,1,one month,9.295,R1,14.7,5.605,9.095,0.2,2.151694459,N/A,97.84830554,0.978483055,0.021516945,0,1,0,slow
29,D,Pm,1,1,1,1,0.07 mm,S,3,three months,9.295,R1,14.11,5.605,8.505,0.79,8.499193115,N/A,91.50080689,0.915008069,0.084991931,0,1,0,slow
29,D,Pm,1,1,1,1,0.07 mm,S,6,six months,9.295,R1,14.53,5.605,8.925,0.37,3.98063475,N/A,96.01936525,0.960193653,0.039806348,0,1,0,slow
29,D,Pm,1,1,1,1,2.0 mm,M,1,one month,9.295,R1,14.93,5.605,9.325,-0.03,0.3,N/A,99.7,0.997,0.003,0,1,0,slow
29,D,Pm,1,1,1,1,2.0 mm,M,3,three months,9.295,R1,13.97,5.605,8.365,0.93,10.00537924,N/A,89.99462076,0.899946208,0.100053792,0,1,0,slow
29,D,Pm,1,1,1,1,2.0 mm,M,6,six months,9.295,R1,13.87,5.605,8.265,1.03,11.08122647,N/A,88.91877353,0.889187735,0.110812265,0,1,0,slow
29,D,Pm,1,1,1,1,5.0 mm,L,1,one month,9.295,R1,14.4,5.605,8.795,0.5,5.379236148,N/A,94.62076385,0.946207639,0.053792361,0,1,0,slow
29,D,Pm,1,1,1,1,5.0 mm,L,3,three months,9.295,R1,14.15,5.605,8.545,0.75,8.068854223,N/A,91.93114578,0.919311458,0.080688542,0,1,0,slow
29,D,Pm,1,1,1,1,5.0 mm,L,6,six months,9.295,R1,13.99,5.605,8.385,0.91,9.79020979,N/A,90.20979021,0.902097902,0.097902098,0,1,0,slow
30,DE,"Pm, Td",0.5,1,2,2,0.07 mm,S,1,one month,9.475,R1,14.63,5.605,9.025,0.45,4.749340369,6.467241735,95.25065963,0.952506596,0.047493404,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,0.07 mm,S,3,three months,9.475,R1,14.35,5.605,8.745,0.73,7.704485488,11.61092367,92.29551451,0.922955145,0.077044855,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,0.07 mm,S,6,six months,9.475,R1,13.84,5.605,8.235,1.24,13.08707124,15.67616497,86.91292876,0.869129288,0.130870712,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,2.0 mm,M,1,one month,9.475,R1,14.43,5.605,8.825,0.65,6.860158311,8.1,93.13984169,0.931398417,0.068601583,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,2.0 mm,M,3,three months,9.475,R1,13.88,5.605,8.275,1.2,12.66490765,13.91922669,87.33509235,0.873350924,0.126649077,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,2.0 mm,M,6,six months,9.475,R1,13,5.605,7.395,2.08,21.9525066,20.62614978,78.0474934,0.780474934,0.219525066,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,5.0 mm,L,1,one month,9.475,R1,14.2,5.605,8.595,0.88,9.287598945,10.41382751,90.71240106,0.907124011,0.092875989,0,0,1,mixture
